entity_id,dimension,semantic_key,value,coordinate,lens_id,translator_version
discogs:6097283,who,label,Sun (9),WHO|label|Sun (9),discogs_v1,1.0.0
discogs:33058473,who,artist,Various,WHO|artist|Various,discogs_v1,1.0.0
discogs:33058473,who,label,Sun (9),WHO|label|Sun (9),discogs_v1,1.0.0
discogs:3773004,who,artist,Johnny Cash & The Tennessee Two,WHO|artist|Johnny Cash & The Tennessee Two,discogs_v1,1.0.0
discogs:3773004,who,label,Sun (9),WHO|label|Sun (9),discogs_v1,1.0.0
discogs:9714143,who,artist,Johnny Cash,WHO|artist|Johnny Cash,discogs_v1,1.0.0
discogs:9714143,who,label,Sun (9),WHO|label|Sun (9),discogs_v1,1.0.0
discogs:25262047,who,artist,Carl Perkins,WHO|artist|Carl Perkins,discogs_v1,1.0.0
discogs:25262047,who,label,Sun (9),WHO|label|Sun (9),discogs_v1,1.0.0
discogs:7135962,who,artist,Johnny Cash & The Tennessee Two,WHO|artist|Johnny Cash & The Tennessee Two,discogs_v1,1.0.0
discogs:7135962,who,label,Sun (9),WHO|label|Sun (9),discogs_v1,1.0.0
discogs:11307001,who,artist,Booker T & The MG's,WHO|artist|Booker T & The MG's,discogs_v1,1.0.0
discogs:11307001,who,label,Sundazed Music,WHO|label|Sundazed Music,discogs_v1,1.0.0
discogs:3838112,who,artist,Dizzy Gillespie,WHO|artist|Dizzy Gillespie,discogs_v1,1.0.0
discogs:3838112,who,label,Sutton,WHO|label|Sutton,discogs_v1,1.0.0
discogs:457113,who,artist,T. Rex,WHO|artist|T. Rex,discogs_v1,1.0.0
discogs:457113,who,label,T. Rex,WHO|label|T. Rex,discogs_v1,1.0.0
discogs:4063038,who,artist,Helen Kane,WHO|artist|Helen Kane,discogs_v1,1.0.0
discogs:4063038,who,label,Take Two Records,WHO|label|Take Two Records,discogs_v1,1.0.0
discogs:266650,who,artist,Stevie Wonder,WHO|artist|Stevie Wonder,discogs_v1,1.0.0
discogs:266650,who,label,Tamla,WHO|label|Tamla,discogs_v1,1.0.0
discogs:1041456,who,artist,Marvin Gaye,WHO|artist|Marvin Gaye,discogs_v1,1.0.0
discogs:1041456,who,label,Tamla Motown,WHO|label|Tamla Motown,discogs_v1,1.0.0
discogs:306710,who,artist,Marvin Gaye,WHO|artist|Marvin Gaye,discogs_v1,1.0.0
discogs:306710,who,label,Tamla,WHO|label|Tamla,discogs_v1,1.0.0
discogs:716065,who,artist,Bob James,WHO|artist|Bob James,discogs_v1,1.0.0
discogs:716065,who,label,Tappan Zee Records,WHO|label|Tappan Zee Records,discogs_v1,1.0.0
discogs:716065,who,label,Columbia,WHO|label|Columbia,discogs_v1,1.0.0
